1/2-SBSRNA4	2
61E3.4	0
A1BG	1
A1BG-AS1	4
A1CF	0
A2LD1	6
A2M	0
A2ML1	0
A2MP1	0
A4GALT	4
A4GNT	0
AA06	0
AAA1	0
AAAS	97
AACS	43
AACSP1	0
AADAC	1
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	8
AAGAB	59
AAK1	9
AAMP	145
AANAT	1
AARS	285
AARS2	9
AARSD1	32
AASDH	3
AASDHPPT	26
AASS	0
AATF	94
AATK	0
AATK-AS1	0
ABAT	1
ABCA1	2
ABCA10	0
ABCA11P	2
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	13
ABCA3	31
ABCA4	1
ABCA5	3
ABCA6	0
ABCA7	6
ABCA8	0
ABCA9	0
ABCB1	1
ABCB10	20
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	106
ABCB7	5
ABCB8	16
ABCB9	6
ABCC1	98
ABCC10	5
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	116
ABCC3	310
ABCC4	31
ABCC5	9
ABCC6	5
ABCC6P1	1
ABCC6P2	0
ABCC8	1
ABCC9	0
ABCD1	2
ABCD2	0
ABCD3	31
ABCD4	12
ABCE1	41
ABCF1	30
ABCF2	79
ABCF3	18
ABCG1	0
ABCG2	48
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	4
ABHD10	11
ABHD11	9
ABHD11-AS1	1
ABHD12	108
ABHD12B	1
ABHD13	2
ABHD14A	4
ABHD14A-ACY1	0
ABHD14B	33
ABHD15	32
ABHD16A	23
ABHD16B	0
ABHD2	49
ABHD3	33
ABHD4	103
ABHD5	8
ABHD6	10
ABHD8	6
ABI1	15
ABI2	19
ABI3	0
ABI3BP	2
ABL1	44
ABL2	0
ABLIM1	46
ABLIM2	1
ABLIM3	10
ABO	0
ABP1	0
ABR	62
ABRA	0
ABT1	17
ABTB1	16
ABTB2	21
ACAA1	33
ACAA2	63
ACACA	58
ACACB	3
ACAD10	17
ACAD11	0
ACAD8	7
ACAD9	37
ACADL	0
ACADM	15
ACADS	18
ACADSB	15
ACADVL	179
ACAN	0
ACAP1	2
ACAP2	6
ACAP3	4
ACAT1	44
ACAT2	134
ACBD3	25
ACBD4	18
ACBD5	32
ACBD6	35
ACBD7	0
ACCN1	0
ACCN2	2
ACCN3	0
ACCN4	0
ACCN5	0
ACCS	10
ACCSL	0
ACD	32
ACE	0
ACE2	0
ACER1	0
ACER2	1
ACER3	15
ACHE	0
ACIN1	24
ACLY	634
ACMSD	0
ACN9	10
ACO1	34
ACO2	104
ACOT1	8
ACOT11	3
ACOT12	0
ACOT13	56
ACOT2	32
ACOT4	4
ACOT6	0
ACOT7	69
ACOT8	11
ACOT9	49
ACOX1	27
ACOX2	7
ACOX3	16
ACOXL	0
ACP1	128
ACP2	27
ACP5	0
ACP6	8
ACPL2	8
ACPP	0
ACPT	1
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	9
ACSF3	27
ACSL1	25
ACSL3	201
ACSL4	13
ACSL5	0
ACSL6	0
ACSM1	0
ACSM2A	1
ACSM2B	0
ACSM3	10
ACSM4	0
ACSM5	0
ACSS1	16
ACSS2	38
ACSS3	0
ACTA1	0
ACTA2	4
ACTB	5807
ACTBL2	0
ACTC1	0
ACTG1	3438
ACTG2	0
ACTL6A	74
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	1
ACTL9	0
ACTN1	453
ACTN2	0
ACTN3	0
ACTN4	213
ACTR10	39
ACTR1A	82
ACTR1B	14
ACTR2	93
ACTR3	131
ACTR3B	5
ACTR3BP2	0
ACTR3C	0
ACTR5	11
ACTR6	12
ACTR8	8
ACTRT1	0
ACTRT2	0
ACVR1	2
ACVR1B	2
ACVR1C	0
ACVR2A	2
ACVR2B	1
ACVRL1	1
ACY1	0
ACY3	1
ACYP1	5
ACYP2	2
ADA	69
ADAD1	0
ADAD2	0
ADAL	11
ADAM1	0
ADAM10	77
ADAM11	1
ADAM12	1
ADAM15	36
ADAM17	25
ADAM18	0
ADAM19	1
ADAM2	0
ADAM20	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	10
ADAM28	0
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	274
ADAMDEC1	0
ADAMTS1	3
ADAMTS10	2
ADAMTS12	1
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	1
ADAMTS8	0
ADAMTS9	2
ADAMTS9-AS1	1
ADAMTS9-AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	2
ADAMTSL4	1
ADAMTSL5	3
ADAP1	5
ADAP2	7
ADAR	177
ADARB1	4
ADARB2	0
ADARB2-AS1	0
ADAT1	18
ADAT2	0
ADAT3	0
ADC	0
ADCK1	4
ADCK2	14
ADCK3	20
ADCK4	20
ADCK5	12
ADCY1	1
ADCY10	0
ADCY2	0
ADCY3	49
ADCY4	0
ADCY5	0
ADCY6	10
ADCY7	16
ADCY8	0
ADCY9	4
ADCYAP1	0
ADCYAP1R1	0
ADD1	75
ADD2	30
ADD3	5
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	72
ADH6	1
ADH7	0
ADHFE1	0
ADI1	49
ADIG	0
ADIPOQ	0
ADIPOR1	132
ADIPOR2	24
ADK	29
ADM	68
ADM2	1
ADNP	10
ADNP2	8
ADO	9
ADORA1	1
ADORA2A	0
ADORA2B	7
ADORA3	0
ADPGK	43
ADPRH	2
ADPRHL1	22
ADPRHL2	18
ADRA1A	0
ADRA1B	7
ADRA1D	1
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0
ADRB3	0
ADRBK1	31
ADRBK2	1
ADRM1	88
ADSL	77
ADSS	26
ADSSL1	2
AEBP1	0
AEBP2	4
AEN	45
AES	43
AFAP1	24
AFAP1-AS1	6
AFAP1L1	15
AFAP1L2	9
AFF1	11
AFF2	0
AFF3	0
AFF4	14
AFG3L1P	2
AFG3L2	23
AFM	0
AFMID	4
AFP	0
AFTPH	16
AGA	5
AGAP1	5
AGAP1-IT1	2
AGAP10	0
AGAP11	0
AGAP2	16
AGAP3	14
AGAP4	0
AGAP5	0
AGAP6	2
AGAP7	0
AGAP8	0
AGAP9	0
AGBL1	0
AGBL2	2
AGBL3	2
AGBL4	0
AGBL5	169
AGER	0
AGFG1	117
AGFG2	13
AGGF1	16
AGK	20
AGL	6
AGMAT	5
AGMO	0
AGPAT1	23
AGPAT2	93
AGPAT3	19
AGPAT4	0
AGPAT4-IT1	0
AGPAT5	30
AGPAT6	69
AGPAT9	24
AGPHD1	1
AGPS	16
AGR2	15
AGR3	0
AGRN	14
AGRP	0
AGSK1	1
AGT	0
AGTPBP1	8
AGTR1	0
AGTR2	0
AGTRAP	70
AGXT	0
AGXT2	0
AGXT2L1	0
AGXT2L2	9
AHCTF1	43
AHCY	172
AHCYL1	65
AHCYL2	4
AHDC1	2
AHI1	2
AHNAK	35
AHNAK2	40
AHR	8
AHRR	0
AHSA1	223
AHSA2	2
AHSG	2
AHSP	0
AICDA	0
AIDA	12
AIF1	0
AIF1L	2
AIFM1	65
AIFM2	50
AIFM3	0
AIG1	1
AIM1	0
AIM1L	1
AIM2	0
AIMP1	35
AIMP2	55
AIP	36
AIPL1	0
AIRE	0
AJAP1	0
AK1	30
AK2	118
AK3	42
AK4	32
AK5	1
AK7	1
AK8	4
AKAP1	48
AKAP10	16
AKAP11	3
AKAP12	30
AKAP13	56
AKAP14	0
AKAP17A	0
AKAP2	0
AKAP3	0
AKAP4	0
AKAP5	1
AKAP6	0
AKAP7	0
AKAP8	9
AKAP8L	22
AKAP9	3
AKD1	1
AKIP1	27
AKIRIN1	15
AKIRIN2	20
AKIRIN2-AS1	0
AKNA	1
AKNAD1	0
AKR1A1	79
AKR1B1	2098
AKR1B10	6991
AKR1B15	5
AKR1C1	822
AKR1C2	2534
AKR1C3	2464
AKR1C4	0
AKR1CL1	0
AKR1D1	0
AKR1E2	5
AKR7A2	46
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	150
AKT1S1	27
AKT2	34
AKT3	17
AKTIP	16
ALAD	5
ALAS1	53
ALAS2	0
ALB	0
ALCAM	57
ALDH16A1	22
ALDH18A1	59
ALDH1A1	3714
ALDH1A2	0
ALDH1A3	10
ALDH1B1	60
ALDH1L1	1
ALDH1L2	1
ALDH2	64
ALDH3A1	2299
ALDH3A2	110
ALDH3B1	266
ALDH3B2	0
ALDH4A1	14
ALDH5A1	11
ALDH6A1	10
ALDH7A1	50
ALDH8A1	0
ALDH9A1	41
ALDOA	1936
ALDOB	0
ALDOC	21
ALG1	41
ALG10	1
ALG10B	1
ALG11	4
ALG12	17
ALG13	10
ALG14	8
ALG1L	1
ALG1L2	0
ALG2	28
ALG3	92
ALG5	43
ALG6	4
ALG8	56
ALG9	12
ALK	0
ALKBH1	12
ALKBH2	17
ALKBH3	24
ALKBH4	7
ALKBH5	91
ALKBH6	24
ALKBH7	7
ALKBH8	2
ALLC	0
ALMS1	8
ALMS1P	0
ALOX12	0
ALOX12B	0
ALOX12P2	2
ALOX15	0
ALOX15B	0
ALOX5	0
ALOX5AP	1
ALOXE3	0
ALPI	0
ALPK1	4
ALPK2	17
ALPK3	0
ALPL	1
ALPP	0
ALPPL2	0
ALS2	11
ALS2CL	4
