HA_vRNA	244	293	0	0	0	8	0	111
HA_vRNA	287	1638	0	0	0	3	1	110
HA_vRNA	593	1441	1	1	0	1	0	17
HA_vRNA	660	1371	2	2	0	1	0	34
HA_vRNA	993	1101	2	2	0	1	0	66
HA_vRNA	1001	1176	1	1	0	2	0	22
HA_vRNA	1006	1215	1	1	0	1	0	84
M_vRNA	107	912	2	2	0	1	0	83
M_vRNA	289	564	2	2	0	1	0	116
M_vRNA	289	794	2	2	0	4	0	138
M_vRNA	289	882	2	2	0	462	4	143
M_vRNA	289	976	2	2	0	1114	12	62
M_vRNA	289	984	2	2	0	3	0	43
M_vRNA	289	1016	2	2	0	220	4	22
M_vRNA	291	654	1	1	0	1	1	130
M_vRNA	350	471	0	0	0	3	0	53
M_vRNA	374	514	2	4	0	1	0	76
M_vRNA	480	553	1	1	0	1	0	20
M_vRNA	714	777	0	0	0	4	1	105
NA_vRNA	206	1350	2	2	0	2	0	58
NA_vRNA	336	441	2	4	0	1	0	34
NA_vRNA	427	849	2	2	0	1	0	98
NA_vRNA	512	624	1	1	0	1	0	39
NA_vRNA	518	1039	1	1	0	2	0	41
NA_vRNA	593	743	1	1	0	1	0	33
NA_vRNA	921	1029	2	4	0	1	0	110
NA_vRNA	996	1046	1	1	0	1	0	107
NP_vRNA	144	974	2	2	0	1	0	94
NP_vRNA	144	1270	2	2	0	1	0	57
NP_vRNA	172	1212	2	2	0	6	0	92
NP_vRNA	184	1223	2	2	0	14	1	114
NP_vRNA	196	292	1	1	0	1	0	23
NP_vRNA	196	366	1	1	0	1	0	14
NP_vRNA	204	1404	1	1	0	27	0	142
NP_vRNA	211	1237	1	1	0	2	0	38
NP_vRNA	250	1255	1	1	0	1	0	49
NP_vRNA	256	738	2	2	0	1	0	84
NP_vRNA	276	1372	2	2	0	1	0	94
NP_vRNA	293	578	1	1	0	1	0	50
NP_vRNA	334	1199	1	1	0	0	1	29
NP_vRNA	336	449	1	1	0	1	0	122
NP_vRNA	341	925	2	2	0	1	0	80
NP_vRNA	397	1469	0	0	0	4	0	100
NP_vRNA	442	517	1	1	0	1	0	54
NP_vRNA	487	1372	2	2	0	1	0	95
NP_vRNA	615	755	1	1	0	1	0	80
NP_vRNA	615	1129	1	1	0	1	0	22
NP_vRNA	639	738	2	2	0	3	0	61
NP_vRNA	705	750	1	1	0	1	0	28
NP_vRNA	880	996	2	2	0	2	0	44
NP_vRNA	906	1025	1	1	0	3	0	87
NP_vRNA	974	1212	2	2	0	1	0	33
NP_vRNA	983	1032	2	2	0	1	0	127
NP_vRNA	997	1126	2	2	0	1	0	107
NP_vRNA	1036	1126	2	2	0	1	0	69
NP_vRNA	1069	1107	1	1	0	1	0	14
NP_vRNA	1212	1322	2	2	0	1	1	13
NP_vRNA	1329	1372	2	2	0	1	0	29
NS_vRNA	363	834	2	2	0	595	0	66
NS_vRNA	502	565	2	4	0	1	0	82
NS_vRNA	726	798	2	4	0	1	0	92
PA_vRNA	222	2069	2	2	0	3	0	45
PA_vRNA	389	1928	0	0	0	10	0	137
PA_vRNA	401	462	2	2	0	1	0	57
PA_vRNA	418	2023	2	2	0	1	0	33
PA_vRNA	437	1765	0	0	0	6	0	108
PA_vRNA	591	1715	0	0	0	7	0	113
PA_vRNA	616	1949	1	1	0	1	0	28
PA_vRNA	666	1725	1	1	0	2	0	32
PA_vRNA	675	1705	2	4	0	2	0	130
PA_vRNA	726	1047	2	4	0	2	0	128
PA_vRNA	1654	1688	2	4	0	1	0	146
PA_vRNA	1710	1831	2	2	0	1	0	57
PB1_vRNA	210	2016	2	2	0	1	0	108
PB1_vRNA	213	855	2	2	0	3	0	110
PB1_vRNA	259	326	1	1	0	9	0	88
PB1_vRNA	330	1996	1	1	0	2	0	102
PB1_vRNA	419	1954	1	1	0	66	1	90
PB1_vRNA	431	2019	1	1	0	0	1	39
PB1_vRNA	440	1905	1	1	0	3	0	138
PB1_vRNA	455	2000	2	2	0	110	3	139
PB1_vRNA	559	2000	2	2	0	2	0	137
PB1_vRNA	570	1767	2	6	0	0	1	12
PB1_vRNA	732	795	0	0	0	4	1	64
PB1_vRNA	1157	2076	2	2	0	1	0	12
PB1_vRNA	1833	1944	2	4	0	1	0	40
PB2_vRNA	196	1995	2	2	0	1	0	109
PB2_vRNA	206	2193	0	0	0	3	0	108
PB2_vRNA	264	2182	1	3	0	55	0	124
PB2_vRNA	269	2112	1	3	0	1	0	53
PB2_vRNA	324	2079	2	2	0	1	0	70
PB2_vRNA	334	1931	0	0	0	4	0	95
PB2_vRNA	402	2027	0	0	0	7	1	131
PB2_vRNA	448	829	2	2	0	23	0	139
PB2_vRNA	448	1285	2	2	0	1	0	49
PB2_vRNA	461	1941	0	0	0	2	1	121
PB2_vRNA	547	1882	2	2	0	3	0	113
PB2_vRNA	584	1870	0	0	0	3	0	59
PB2_vRNA	609	1855	1	1	0	3	0	88
PB2_vRNA	626	1787	0	0	0	2	1	137
PB2_vRNA	1069	2050	2	2	0	1	0	97
PB2_vRNA	1589	1636	2	2	0	2	0	70
