HA_vRNA	280	1635	1	1	0	1	0	12
HA_vRNA	326	1512	1	3	0	1	0	19
HA_vRNA	356	1591	0	0	0	3	0	66
HA_vRNA	466	1348	0	0	0	7	0	131
HA_vRNA	634	1200	2	2	0	1	0	36
HA_vRNA	671	1215	1	1	0	1	0	24
HA_vRNA	718	1052	1	1	0	1	0	48
HA_vRNA	747	1200	2	2	0	1	0	28
HA_vRNA	747	1268	2	2	0	1	0	36
HA_vRNA	792	1038	2	2	0	1	0	84
HA_vRNA	810	1649	1	1	0	1	0	47
HA_vRNA	868	954	1	1	0	1	0	33
HA_vRNA	879	996	1	3	0	2	0	94
HA_vRNA	891	977	0	0	0	3	0	99
HA_vRNA	979	1311	0	0	0	3	0	105
HA_vRNA	990	1204	1	1	0	5	0	124
HA_vRNA	1038	1142	2	2	0	1	0	97
HA_vRNA	1053	1179	2	2	0	1	0	125
HA_vRNA	1053	1331	2	2	0	1	0	31
HA_vRNA	1501	1529	1	5	0	1	0	119
M_vRNA	107	912	2	2	0	10	3	73
M_vRNA	227	976	2	2	0	2	0	51
M_vRNA	247	765	2	2	0	1	0	55
M_vRNA	280	706	2	2	0	1	0	94
M_vRNA	289	416	2	2	0	2	0	32
M_vRNA	289	507	2	2	0	1	0	82
M_vRNA	289	564	2	2	0	6	0	124
M_vRNA	289	794	2	2	0	17	0	127
M_vRNA	289	882	2	2	0	3495	12	145
M_vRNA	289	912	2	2	0	1	0	115
M_vRNA	289	976	2	2	0	7711	61	62
M_vRNA	289	984	2	2	0	9	0	43
M_vRNA	289	1016	2	2	0	1574	5	24
M_vRNA	312	882	2	2	0	1	0	83
M_vRNA	312	976	2	2	0	1	0	51
M_vRNA	332	976	2	2	0	1	0	50
M_vRNA	341	462	1	1	0	1	0	57
M_vRNA	409	429	0	0	0	3	0	110
M_vRNA	480	553	1	1	0	2	1	80
M_vRNA	515	558	2	4	0	1	0	89
M_vRNA	568	615	1	3	0	1	0	40
M_vRNA	616	945	1	3	0	1	0	16
M_vRNA	714	1016	2	2	0	2	0	15
NA_vRNA	137	1046	1	1	0	1	0	14
NA_vRNA	183	1099	2	2	0	1	0	116
NA_vRNA	191	1212	1	1	0	1	0	45
NA_vRNA	191	1226	1	1	0	11	0	109
NA_vRNA	214	1301	1	1	0	1	0	62
NA_vRNA	334	1212	1	1	0	1	0	42
NA_vRNA	361	383	2	2	0	5	0	118
NA_vRNA	427	597	2	2	0	1	0	44
NA_vRNA	451	683	2	2	0	1	0	28
NA_vRNA	464	624	1	1	0	1	0	39
NA_vRNA	512	1327	1	1	0	1	0	45
NA_vRNA	559	699	2	2	0	1	0	52
NA_vRNA	614	1197	1	1	0	14	1	136
NA_vRNA	996	1046	1	1	0	1	0	84
NA_vRNA	1002	1029	2	4	0	1	0	40
NA_vRNA	1237	1342	2	2	0	5	0	21
NP_vRNA	144	1270	2	2	0	1	0	67
NP_vRNA	164	1129	1	1	0	1	0	67
NP_vRNA	164	1286	1	1	0	1	0	23
NP_vRNA	172	1212	2	2	0	15	1	115
NP_vRNA	184	1223	2	2	0	45	1	146
NP_vRNA	204	1404	1	1	0	2	0	131
NP_vRNA	211	1237	1	1	0	4	0	142
NP_vRNA	211	1438	1	1	0	1	0	59
NP_vRNA	211	1453	1	1	0	1	0	108
NP_vRNA	239	288	2	2	0	1	0	57
NP_vRNA	250	380	1	1	0	1	0	126
NP_vRNA	254	1193	1	1	0	1	0	41
NP_vRNA	256	717	2	2	0	1	0	114
NP_vRNA	256	895	2	2	0	1	0	33
NP_vRNA	276	1372	2	2	0	1	0	80
NP_vRNA	293	1404	1	1	0	5	0	138
NP_vRNA	296	1341	1	1	0	1	0	75
NP_vRNA	296	1376	1	1	0	1	0	75
NP_vRNA	301	1372	2	2	0	1	0	78
NP_vRNA	326	1255	1	1	0	1	0	53
NP_vRNA	326	1315	1	1	0	1	0	127
NP_vRNA	334	1199	1	1	0	0	2	76
NP_vRNA	334	1312	1	1	0	1	0	88
NP_vRNA	336	449	1	1	0	1	0	53
NP_vRNA	336	1312	1	1	0	1	0	45
NP_vRNA	341	494	2	2	0	1	0	134
NP_vRNA	352	1341	1	1	0	1	0	79
NP_vRNA	366	1341	1	1	0	1	0	66
NP_vRNA	370	1372	2	2	0	2	0	112
NP_vRNA	388	442	1	1	0	1	0	110
NP_vRNA	442	517	1	1	0	0	1	70
NP_vRNA	442	578	1	1	0	1	0	46
NP_vRNA	467	1507	2	4	0	1	0	16
NP_vRNA	544	1126	2	2	0	1	0	30
NP_vRNA	639	738	2	2	0	1	0	45
NP_vRNA	676	1143	0	0	0	3	0	95
NP_vRNA	804	950	0	0	0	3	0	129
NP_vRNA	836	919	0	0	0	3	0	115
NP_vRNA	906	1025	1	1	0	6	0	133
NP_vRNA	926	1007	1	1	0	1	0	18
NP_vRNA	965	996	2	2	0	1	0	19
NP_vRNA	983	1032	2	2	0	1	0	50
NP_vRNA	1116	1153	1	1	0	1	0	43
NP_vRNA	1199	1237	1	1	0	1	0	22
NP_vRNA	1358	1382	1	1	0	2	0	18
NS_vRNA	142	162	2	2	0	1	0	13
NS_vRNA	191	221	1	1	0	1	0	99
NS_vRNA	191	522	1	1	0	1	0	13
NS_vRNA	251	782	2	2	0	0	1	19
NS_vRNA	268	834	2	2	0	3	0	55
NS_vRNA	312	359	2	6	0	2	0	135
NS_vRNA	349	639	2	4	0	2	0	88
NS_vRNA	360	435	1	1	0	1	0	55
NS_vRNA	363	782	2	2	0	4	0	107
NS_vRNA	363	834	2	2	0	3767	4	68
NS_vRNA	612	649	2	6	0	1	0	65
NS_vRNA	699	729	0	0	0	7	0	120
