1/2-SBSRNA4	1
61E3.4	0
A1BG	3
A1BG-AS1	2
A1CF	0
A2LD1	5
A2M	0
A2ML1	0
A2MP1	0
A4GALT	1
A4GNT	0
AA06	0
AAA1	0
AAAS	83
AACS	22
AACSP1	0
AADAC	2
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	6
AAGAB	76
AAK1	7
AAMP	101
AANAT	0
AARS	260
AARS2	9
AARSD1	35
AASDH	3
AASDHPPT	51
AASS	0
AATF	95
AATK	0
AATK-AS1	0
ABAT	1
ABCA1	2
ABCA10	0
ABCA11P	2
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	9
ABCA3	25
ABCA4	0
ABCA5	4
ABCA6	0
ABCA7	10
ABCA8	1
ABCA9	0
ABCB1	0
ABCB10	24
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	66
ABCB7	6
ABCB8	17
ABCB9	3
ABCC1	76
ABCC10	4
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	127
ABCC3	227
ABCC4	53
ABCC5	8
ABCC6	2
ABCC6P1	0
ABCC6P2	0
ABCC8	2
ABCC9	0
ABCD1	0
ABCD2	0
ABCD3	54
ABCD4	10
ABCE1	111
ABCF1	21
ABCF2	45
ABCF3	22
ABCG1	2
ABCG2	78
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	5
ABHD10	16
ABHD11	11
ABHD11-AS1	0
ABHD12	109
ABHD12B	0
ABHD13	10
ABHD14A	2
ABHD14A-ACY1	0
ABHD14B	21
ABHD15	20
ABHD16A	15
ABHD16B	1
ABHD2	31
ABHD3	22
ABHD4	62
ABHD5	5
ABHD6	17
ABHD8	4
ABI1	38
ABI2	28
ABI3	0
ABI3BP	1
ABL1	47
ABL2	1
ABLIM1	73
ABLIM2	0
ABLIM3	5
ABO	0
ABP1	0
ABR	52
ABRA	0
ABT1	19
ABTB1	6
ABTB2	14
ACAA1	25
ACAA2	66
ACACA	50
ACACB	3
ACAD10	10
ACAD11	1
ACAD8	7
ACAD9	27
ACADL	0
ACADM	17
ACADS	17
ACADSB	22
ACADVL	118
ACAN	0
ACAP1	0
ACAP2	7
ACAP3	8
ACAT1	62
ACAT2	117
