1	14830	14969	2	2	1	1	0	38
1	15039	15795	2	2	1	1	0	13
1	17056	17232	2	2	1	1	1	67
1	17743	17914	2	2	1	0	1	77
1	24440	24737	2	2	0	0	2	60
1	565399	565776	1	3	0	0	1	94
1	568684	568745	2	2	0	1	0	55
1	569202	569353	1	5	0	1	0	67
1	708488	709550	2	2	1	0	2	89
1	763156	764382	1	1	1	2	0	102
1	763234	764382	1	1	0	1	0	22
1	764485	783033	1	1	1	2	0	102
1	764485	787306	1	1	0	2	0	102
1	783187	787306	1	1	1	2	0	124
1	787491	788050	1	1	1	1	0	80
1	851330	853261	1	1	0	1	0	15
1	878439	878632	1	1	1	1	0	54
1	878758	879077	1	1	1	2	0	109
1	879189	879287	1	1	1	2	0	53
1	880181	880421	2	2	0	4	0	105
1	880181	880436	2	2	1	5	0	90
1	880527	880897	2	2	1	22	0	105
1	881034	881552	2	2	1	22	0	114
1	881667	881781	2	2	1	17	0	94
1	881926	883510	2	2	1	14	0	102
1	883613	883869	2	2	1	15	0	102
1	883984	886506	2	2	1	17	0	112
1	886619	887379	2	2	1	14	0	112
1	887520	887791	2	2	1	16	0	123
1	887981	888554	2	2	1	17	0	114
1	888669	889161	2	2	1	14	0	111
1	889273	889383	2	2	1	13	0	79
1	889463	889843	2	2	0	1	0	45
1	889463	891302	2	2	1	10	0	79
1	889904	891302	2	2	0	1	0	60
1	891394	891474	2	2	1	5	0	91
1	891596	892273	2	2	1	10	0	74
1	892406	892478	2	2	1	7	0	132
1	892424	892478	2	2	0	1	0	66
1	892654	894308	2	2	1	6	0	113
1	894462	894594	2	2	1	5	0	43
1	897428	897734	1	1	1	2	0	70
1	897852	898083	1	1	1	2	0	85
1	898298	898488	1	1	1	1	0	59
1	898885	899299	1	1	1	1	0	54
1	911650	911878	2	2	1	1	0	120
1	934813	934905	2	2	1	14	0	88
1	934813	934912	2	2	0	2	0	81
1	934994	935071	2	2	1	16	0	88
1	934994	935245	2	2	0	1	0	88
1	935168	935245	2	2	1	13	0	96
1	948957	949363	1	1	1	722	0	108
1	949553	949636	2	4	0	1	0	24
1	979404	979488	1	1	1	1	0	26
1	985418	985612	1	1	1	1	0	61
1	985710	985806	1	1	1	1	0	89
1	987026	987107	1	1	1	2	0	88
1	987196	989132	1	1	1	2	0	88
1	989358	989827	1	1	1	1	0	105
1	1018368	1019294	2	2	0	1	0	36
1	1019467	1019732	2	2	0	1	0	31
1	1019764	1019860	2	2	1	1	0	26
1	1019887	1021257	2	2	1	1	0	26
1	1021393	1022518	2	2	1	2	0	66
1	1022585	1022881	2	2	1	1	0	27
1	1022978	1025732	2	2	1	1	0	46
1	1025809	1026851	2	2	1	2	0	76
1	1026946	1027370	2	2	1	3	0	92
1	1027484	1051439	2	2	1	1	0	6
1	1034865	1035097	1	1	0	0	1	58
1	1153069	1153837	2	2	1	25	0	129
1	1153161	1153837	2	2	0	1	0	93
1	1154014	1154148	2	2	1	27	0	128
1	1154308	1158623	2	2	1	29	0	114
1	1158738	1159211	2	2	1	25	0	114
1	1159349	1163847	2	2	1	34	0	137
1	1164327	1167271	2	2	1	2	0	79
1	1190801	1192371	2	2	0	1	0	128
1	1190868	1191424	2	2	1	14	0	82
1	1190868	1192371	2	2	0	1	0	114
1	1191506	1192371	2	2	1	10	0	82
1	1192511	1192587	2	2	1	6	0	103
1	1192691	1198725	2	2	1	4	0	41
1	1198767	1203112	2	2	1	3	0	41
1	1198767	1203241	2	2	1	2	0	41
1	1203373	1208232	2	2	0	1	0	28
1	1203373	1208878	2	2	0	1	0	13
1	1203373	1209045	2	2	1	1	0	63
1	1230197	1230826	2	2	1	1	0	93
1	1230935	1231115	2	2	1	1	0	51
1	1231319	1231394	2	2	1	1	0	45
1	1231490	1231590	2	2	1	1	0	6
1	1231661	1231804	2	2	1	1	0	70
1	1233314	1233392	2	2	1	1	0	22
1	1233494	1233749	2	2	1	1	0	52
1	1233802	1233946	2	2	1	1	0	52
1	1244101	1244294	1	1	1	2	0	58
1	1244353	1244465	1	1	1	3	0	58
1	1244654	1244833	1	1	1	3	0	71
1	1244984	1245060	1	1	1	4	0	101
1	1244984	1245085	1	1	0	1	0	21
1	1245232	1246013	1	1	1	3	0	55
1	1246069	1246288	1	1	1	3	0	55
1	1247305	1247397	2	2	1	14	0	119
1	1247458	1247605	2	2	0	1	0	60
1	1247528	1247605	2	2	1	16	0	130
1	1247749	1247819	2	2	1	17	0	63
1	1247882	1247972	2	2	1	16	0	62
1	1248081	1248166	2	2	1	6	0	108
1	1248330	1248414	2	2	1	10	0	90
1	1248505	1248888	2	2	1	11	0	84
1	1248973	1249111	2	2	1	12	0	124
1	1249302	1249680	2	2	1	14	0	65
1	1249746	1250203	2	2	1	10	0	65
1	1250343	1250783	2	2	1	8	0	35
1	1250819	1250899	2	2	1	8	0	35
1	1250999	1254675	2	2	1	10	0	99
1	1254905	1255835	2	2	1	3	0	74
1	1255910	1256375	2	2	1	3	0	39
1	1273817	1273901	2	2	1	1	0	123
1	1274034	1274666	2	2	0	1	0	40
1	1274820	1274961	2	2	1	1	0	46
1	1275030	1275115	2	2	1	1	0	72
1	1275193	1275417	2	2	1	1	0	77
1	1275558	1275626	2	2	1	1	0	36
1	1275697	1275789	2	2	1	1	0	37
1	1275884	1277046	2	2	1	1	0	94
1	1277186	1277432	2	2	1	1	0	29
1	1277537	1277742	2	2	1	2	0	24
1	1277865	1278068	2	2	1	1	0	71
1	1278139	1284275	2	2	1	1	0	70
1	1283862	1297411	1	1	0	1	0	19
1	1309283	1309379	2	2	1	73	0	135
1	1309826	1310084	2	2	1	65	0	87
1	1310171	1310295	2	2	0	1	0	38
1	1310171	1310376	2	2	1	7	0	86
1	1310171	1310533	2	2	1	12	0	75
1	1310171	1310554	2	2	0	1	0	49
1	1325752	1325838	2	2	1	1	0	17
1	1325944	1326145	2	2	1	1	0	69
1	1326246	1326676	2	2	0	1	0	100
1	1326246	1328775	2	2	1	1	0	46
1	1328184	1328775	2	2	1	8	0	65
1	1328841	1330773	2	2	1	7	0	65
1	1330895	1333612	2	2	1	6	0	110
1	1333723	1333976	2	2	1	6	0	75
1	1334052	1334398	2	2	1	3	0	75
1	1335684	1335984	1	1	1	4	0	95
1	1337631	1341188	2	2	0	1	0	17
1	1337637	1341182	2	2	0	1	0	35
1	1337637	1341188	2	2	1	64	0	78
1	1337982	1341188	2	2	0	2	0	78
1	1341267	1342288	2	2	1	55	1	78
1	1342400	1342510	2	2	1	46	1	111
1	1372865	1374460	1	1	1	2	0	41
1	1391730	1392508	1	1	1	0	1	15
1	1414126	1414428	1	1	1	0	1	60
1	1414489	1416246	1	1	1	0	1	60
1	1416317	1417517	1	1	1	0	1	4
1	1447854	1451391	1	1	1	4	0	46
1	1451469	1452690	1	1	1	2	0	54
1	1452793	1453095	1	1	1	1	1	60
1	1453156	1454300	1	1	1	2	1	60
1	1454371	1455520	1	1	1	3	1	70
1	1455687	1455927	1	1	1	2	0	16
1	1455998	1458123	1	1	1	8	0	70
1	1458280	1458890	1	1	1	6	0	57
1	1458948	1459218	1	1	1	6	0	58
1	1459345	1459652	1	1	1	6	0	113
1	1459778	1460619	1	1	1	3	1	52
1	1460672	1461840	1	1	1	4	1	52
1	1461912	1462540	1	1	0	1	0	71
1	1461912	1463074	1	1	1	6	1	71
1	1462619	1463074	1	1	0	1	0	78
1	1463243	1464602	1	1	1	5	0	100
1	1464712	1469305	1	1	1	3	0	109
1	1477548	1479248	2	2	1	87	0	119
1	1479368	1480242	2	2	1	79	0	119
1	1480383	1500152	2	2	1	59	0	140
1	1500297	1509857	2	2	1	48	0	144
1	1551463	1551887	1	3	0	1	0	16
1	1551995	1558810	1	1	1	1	0	52
1	1558863	1559153	1	1	1	1	0	52
1	1560566	1560665	1	1	1	1	0	80
1	1561034	1562029	1	1	1	1	0	36
1	1562135	1562216	1	1	1	1	0	114
1	1562380	1562453	1	1	1	1	0	124
1	1562588	1562675	1	3	1	2	0	21
1	1563560	1563652	1	1	1	2	0	88
1	1563780	1563868	1	1	1	2	0	90
1	1572565	1572769	2	2	1	1	0	104
1	1572876	1573123	2	2	1	1	0	104
1	1573246	1573861	2	2	1	1	0	38
1	1575814	1576408	2	2	1	0	1	35
1	1576475	1577022	2	2	1	0	1	66
1	1577870	1580486	2	2	1	0	1	19
1	1586939	1588824	2	2	1	2	0	59
1	1588949	1590374	2	2	1	5	0	117
1	1635064	1635262	2	2	1	1	0	117
1	1635380	1635477	2	2	1	1	0	71
1	1635586	1635661	2	2	1	1	0	80
1	1635784	1635988	2	2	1	1	0	106
1	1636095	1636342	2	2	1	1	0	44
1	1639024	1639618	2	2	1	0	1	35
1	1639685	1640232	2	2	1	0	1	66
1	1641080	1643702	2	2	1	0	1	19
1	1643840	1647784	2	2	1	3	1	116
1	1647918	1650766	2	2	1	5	0	40
1	1647918	1650796	2	2	1	1	0	98
1	1650895	1653034	2	2	1	9	0	116
1	1653151	1654026	2	2	0	1	0	27
1	1653151	1654146	2	2	1	2	0	116
1	1654271	1655696	2	2	1	2	0	77
1	1684500	1685005	2	2	1	1	0	32
1	1685089	1685489	2	2	1	1	0	83
1	1685648	1685722	2	2	1	1	0	100
1	1685823	1685982	2	2	1	2	0	96
1	1686138	1686812	2	2	1	3	0	97
1	1686916	1687696	2	2	1	4	0	87
1	1687783	1687941	2	2	1	5	0	87
1	1688048	1688619	2	4	1	7	0	96
1	1688750	1693390	2	2	1	7	0	84
1	1693475	1696666	2	2	1	6	0	84
1	1696886	1709727	2	2	1	3	0	113
1	1718493	1718760	2	2	1	35	0	116
1	1718493	1718764	2	2	0	2	0	20
1	1718877	1720491	2	2	1	41	0	113
1	1720709	1721833	2	2	1	37	0	135
1	1722036	1724683	2	2	1	30	0	67
1	1724751	1735857	2	2	1	34	0	67
1	1736021	1737913	2	2	1	25	0	64
1	1737978	1747194	2	2	1	23	0	64
1	1747302	1749275	2	2	1	24	0	39
1	1749315	1756835	2	2	1	19	0	39
1	1756939	1770628	2	2	1	11	0	51
1	1770678	1779316	2	2	0	1	0	49
1	1770678	1811225	2	2	0	1	0	49
1	1770678	1822258	2	2	1	7	0	49
1	1779476	1822258	2	2	0	1	0	35
1	1982141	1986879	1	1	1	1	0	84
1	1987002	1987922	1	1	1	1	0	77
1	1988013	1990979	1	1	1	1	0	51
1	1991031	2066700	1	1	1	1	0	51
1	2066787	2075648	1	1	1	2	0	25
1	2075781	2077465	1	1	1	2	0	67
1	2077548	2080310	1	1	1	2	0	53
1	2080364	2082228	1	1	1	1	0	53
1	2082418	2087433	1	1	1	2	0	98
1	2087532	2100956	1	1	1	1	0	77
1	2103630	2103739	1	1	1	2	0	17
1	2103828	2105335	1	1	1	2	0	88
1	2106273	2106662	1	1	1	2	0	53
1	2106753	2116021	1	1	1	3	0	90
1	2116138	2116360	1	1	1	3	0	48
1	2121221	2124283	2	2	0	1	0	35
1	2121221	2125077	2	2	1	10	0	77
1	2124415	2125077	2	2	0	2	0	80
1	2125350	2125436	2	2	1	10	0	111
1	2125350	2125466	2	2	0	1	0	40
1	2125350	2126126	2	2	0	1	0	64
1	2125350	2129445	2	2	1	1	0	46
1	2125573	2126126	2	2	1	6	0	69
1	2129582	2130192	2	2	0	1	0	62
1	2141659	2143578	2	2	0	1	0	53
1	2316505	2317245	2	2	1	2	0	15
1	2321436	2322896	2	2	1	1	0	7
1	2323398	2324646	1	1	0	1	0	49
1	2323398	2324708	1	1	0	1	0	76
1	2323398	2326085	1	1	0	1	0	82
1	2323398	2327222	1	1	1	29	0	88
1	2324671	2327222	1	1	0	1	0	88
1	2324795	2327222	1	1	0	6	0	88
1	2327311	2328554	1	1	1	66	0	88
1	2328660	2330853	1	1	1	102	0	100
1	2328660	2332295	1	1	0	1	0	79
1	2330954	2332295	1	1	1	103	0	79
1	2332375	2333645	1	1	1	95	0	82
1	2333782	2334473	1	1	1	73	1	134
1	2334521	2334764	1	1	0	1	0	47
1	2335811	2336051	2	2	0	1	0	70
1	2337274	2337922	2	2	1	9	0	136
1	2338059	2338158	2	2	1	7	0	111
1	2338335	2339890	2	2	1	7	0	83
1	2338392	2339890	2	2	0	2	0	80
1	2338395	2339890	2	2	1	1	0	10
1	2340298	2341809	2	2	1	7	0	81
1	2341891	2343829	2	2	1	7	0	81
1	2440500	2441300	2	2	1	1	0	69
1	2441370	2441495	2	2	1	1	0	6
1	2441597	2442116	2	2	1	1	0	64
1	2442222	2442776	2	2	1	1	0	50
1	2442827	2443066	2	2	1	2	0	50
1	2443123	2444326	2	2	1	3	0	56
1	2444479	2445440	2	2	1	4	0	88
1	2445529	2445792	2	2	1	2	0	80
1	2445906	2447000	2	2	1	1	0	82
1	2450764	2451239	2	2	1	1	0	90
1	2451394	2451760	2	2	1	3	0	50
1	2451854	2452161	2	2	1	3	0	93
1	2452346	2452539	2	2	1	5	0	135
1	2452755	2453156	2	2	1	2	0	83
1	2453240	2457902	2	2	1	1	0	36
1	2520065	2520360	1	1	1	2	0	67
1	2520065	2520392	1	1	1	1	0	76
1	2520480	2520848	1	1	1	3	0	93
1	2731017	2734065	1	1	0	2	0	128
1	3383902	3385443	1	1	1	1	0	57
1	3385501	3385996	1	1	1	1	0	25
1	3541838	3541987	1	1	1	1	0	76
1	3542080	3542276	1	1	1	2	0	92
1	3542454	3544063	1	1	1	2	0	75
1	3544218	3544972	1	1	1	4	0	126
1	3547682	3548029	2	2	1	3	0	119
1	3548222	3548776	2	2	1	3	0	117
1	3548903	3549961	2	2	1	3	0	52
1	3550068	3551560	2	2	1	4	0	78
1	3551639	3551723	2	2	1	1	0	78
1	3551639	3552507	2	2	0	3	0	78
1	3551859	3552507	2	2	1	3	0	87
1	3552595	3553558	2	2	1	6	0	87
1	3553663	3555313	2	2	1	6	0	73
1	3555387	3563229	2	2	1	5	0	73
1	3563347	3563971	2	2	1	5	0	94
1	3655046	3656796	2	2	0	1	0	67
1	3656952	3659367	2	2	1	1	0	58
1	3659755	3662170	2	2	1	1	0	79
1	3662751	3663000	2	2	0	1	0	22
1	3697901	3698075	2	2	1	5	0	90
1	3698166	3699224	2	2	1	4	0	90
1	3699328	3700559	2	2	1	4	0	47
1	3700676	3701650	2	2	1	3	0	70
1	3701768	3703412	2	2	1	3	0	61
1	3703875	3712425	2	2	1	5	0	82
1	3732082	3732819	2	2	0	1	0	54
1	3732082	3732843	2	2	1	1	0	24
1	3732935	3739737	2	2	1	2	0	68
1	3739806	3739987	2	2	1	1	0	68
1	3742431	3742933	2	2	1	1	0	62
1	3743001	3743271	2	2	1	1	0	37
1	3743309	3745829	2	2	1	1	0	37
1	3745938	3746354	2	2	1	2	0	94
1	3746562	3747609	2	2	1	1	0	56
1	3747787	3750425	2	2	1	5	0	86
1	3750600	3751488	2	2	1	4	0	92
1	3751657	3753058	2	2	1	3	0	99
1	3753257	3753855	2	2	1	1	0	20
1	3754084	3755527	2	2	1	3	0	33
1	3755684	3756171	2	2	1	4	0	107
1	3756341	3761470	2	2	1	6	0	77
1	3761548	3761852	2	2	1	4	0	63
1	3761916	3764038	2	2	1	3	0	63
1	3765346	3768858	2	2	1	3	0	114
1	3768986	3773452	2	2	1	2	0	49
1	3806638	3807132	2	2	1	3	0	46
1	3807622	3809446	2	2	1	3	0	104
1	3809561	3816735	2	2	1	1	0	57
1	4666958	4667702	1	1	0	1	0	64
1	5923466	5923949	2	2	1	1	0	73
1	5925334	5926432	2	2	1	1	0	86
1	5926519	5927089	2	2	1	1	0	73
1	5927176	5927799	2	4	1	2	0	80
1	5927957	5933311	2	2	1	1	0	84
1	5933396	5934530	2	2	1	1	0	26
1	5965544	5965691	2	2	1	1	0	89
1	6086506	6100576	1	1	1	1	0	95
1	6132859	6133792	1	1	1	1	0	38
1	6133831	6142254	1	1	1	1	0	38
1	6142335	6145263	1	1	1	4	0	45
1	6145309	6147526	1	1	1	4	0	45
1	6147572	6149067	1	1	1	3	0	44
1	6149112	6150448	1	1	1	3	0	44
1	6150536	6154459	1	1	1	1	0	86
1	6154546	6155382	1	1	1	1	0	16
1	6246771	6252989	2	2	0	1	0	107
1	6246877	6252989	2	2	1	29	4	125
1	6249351	6252989	2	2	0	1	0	76
1	6253115	6257711	2	2	1	41	1	105
1	6257817	6258839	2	2	0	1	0	87
1	6257817	6259621	2	2	1	17	0	68
1	6272114	6272290	1	1	1	1	0	26
1	6272477	6272741	1	1	1	1	0	52
1	6272794	6273125	1	1	1	1	0	52
1	6285323	6291961	2	2	1	5	0	64
1	6292180	6293533	2	2	1	6	0	60
1	6293704	6294945	2	2	1	8	0	92
1	6295035	6295776	2	2	1	6	0	90
1	6296397	6297025	1	1	0	1	0	105
1	6296397	6297304	1	1	0	1	0	22
1	6297211	6297304	1	1	0	1	0	57
1	6297406	6297873	1	1	0	1	0	35
1	6297909	6298280	1	1	1	1	0	35
1	6324756	6341161	2	2	1	24	0	119
1	6341347	6354923	2	2	1	29	0	119
1	6355041	6378551	2	2	1	29	0	88
1	6378639	6387358	2	2	1	32	0	87
1	6387474	6393536	2	2	1	30	0	92
1	6393629	6399492	2	2	1	27	0	92
1	6399650	6409808	2	2	1	14	0	118
1	6409927	6412284	2	2	0	1	0	78
1	6409927	6445553	2	2	1	2	0	55
1	6409927	6453316	2	2	1	6	0	99
1	6586064	6586755	2	2	1	2	0	60
1	6586890	6589053	2	2	1	1	0	18
1	6592821	6593339	2	2	1	2	0	119
1	6609759	6610455	2	2	1	3	0	118
1	6642360	6645978	1	1	1	2	0	106
1	6646091	6646754	1	1	1	1	0	25
1	6646848	6647264	1	1	1	1	0	62
1	6648257	6648337	1	1	1	1	0	37
1	6648503	6648815	1	1	1	2	0	76
1	6648905	6648975	1	1	1	1	0	40
1	6676919	6679862	1	1	1	1	0	69
1	6685353	6688558	1	1	1	2	0	38
1	6688752	6690347	1	1	1	3	0	66
1	6690414	6692450	1	1	1	2	0	53
1	6692556	6692855	1	1	1	1	0	29
1	6695761	6696176	2	2	1	7	0	116
1	6696307	6697257	2	2	1	5	0	104
1	6697401	6697506	2	2	1	2	0	58
1	6697565	6698354	2	2	1	3	0	58
1	6698425	6699961	2	2	1	4	0	70
1	6700118	6704617	2	2	1	3	0	90
1	6704735	6705100	2	2	1	2	0	86
1	6705187	6705848	2	2	1	5	0	86
1	6706039	6711588	2	2	1	4	0	74
1	6711663	6712888	2	2	1	3	0	74
1	6713012	6713970	2	2	1	7	0	123
1	6714100	6727768	2	2	1	3	0	51
1	6727871	6738453	2	2	1	3	0	74
1	6730971	6738453	2	2	0	1	0	74
1	6738528	6740967	2	2	1	5	0	75
1	6741098	6761788	2	2	1	4	0	78
1	6845636	6880240	1	1	1	5	0	70
1	6845636	6885151	1	1	1	1	0	56
1	6880311	6885151	1	1	1	21	0	70
1	6885271	6931816	1	1	1	29	1	119
1	6885271	6931818	1	1	0	2	0	75
1	6931901	6946299	1	1	0	1	0	56
1	6931901	6947713	1	1	1	11	0	84
1	6934484	6946299	1	1	0	1	0	23
1	6934484	6947713	1	1	0	2	0	89
1	6946407	6947713	1	1	0	1	0	60
1	7831446	7833501	1	1	1	3	0	70
1	7833572	7837219	1	1	1	8	0	72
1	7837379	7838177	1	1	1	13	0	52
1	7838230	7839685	1	1	1	16	0	52
1	7863214	7863751	1	1	1	1	0	49
1	7980984	7993221	2	2	1	2	0	107
