1	14830	14969	2	2	1	2	1	69
1	15039	15795	2	2	1	1	1	69
1	17056	17232	2	2	1	1	0	81
1	17056	17605	2	2	0	0	1	82
1	17369	17605	2	2	1	1	0	75
1	17743	17914	2	2	1	1	0	7
1	18062	18267	2	2	1	1	0	20
1	18367	24737	2	2	1	1	0	22
1	18555	18912	2	2	0	0	1	21
1	24440	24737	2	2	0	0	1	60
1	24892	29320	2	2	1	0	1	27
1	165943	167958	2	2	0	0	1	59
1	568684	568745	2	2	0	1	0	72
1	569139	569275	2	2	0	1	0	24
1	701768	703786	2	2	0	0	1	59
1	703994	704876	2	2	1	1	0	87
1	705093	708355	2	2	1	0	1	15
1	714473	739298	1	1	0	1	0	29
1	739603	740155	1	1	0	1	0	16
1	763156	764382	1	1	1	1	0	70
1	764485	776579	1	1	0	1	0	102
1	764485	783033	1	1	1	1	0	44
1	783187	787306	1	1	1	1	0	52
1	787491	788050	1	1	1	4	0	96
1	788147	788770	1	1	1	2	0	90
1	861394	871151	1	1	0	1	0	13
1	871277	874419	1	1	1	1	0	90
1	874510	874654	1	1	1	1	0	30
1	877632	877789	1	1	1	1	0	55
1	877869	877938	1	1	1	1	0	79
1	878439	878632	1	1	1	1	0	74
1	878758	879077	1	1	1	2	0	20
1	879189	879287	1	1	1	1	0	80
1	880181	880421	2	2	0	1	0	14
1	880181	880436	2	2	1	10	0	91
1	880527	880897	2	2	1	19	0	90
1	881034	881552	2	2	1	18	0	114
1	881667	881781	2	2	1	20	0	114
1	881878	883510	2	2	0	1	0	46
1	881926	883510	2	2	1	15	0	103
1	883613	883869	2	2	1	11	0	102
1	883984	886506	2	2	1	9	0	112
1	886619	887379	2	2	1	9	0	99
1	887520	887791	2	2	1	16	0	127
1	887981	888554	2	2	1	11	0	114
1	888669	889161	2	2	1	12	0	112
1	889273	889383	2	2	1	14	0	79
1	889463	891302	2	2	1	16	0	79
1	891394	891474	2	2	1	14	0	91
1	891596	892273	2	2	1	8	0	82
1	892406	892478	2	2	1	5	0	132
1	892654	894308	2	2	1	10	0	148
1	894462	894594	2	2	1	4	0	57
1	897428	897665	1	1	0	1	0	82
1	897428	897734	1	1	1	1	0	62
1	897852	898083	1	1	1	1	0	64
1	898298	898488	1	1	1	1	0	145
1	934813	934905	2	2	1	14	0	88
1	934994	935071	2	2	1	15	0	88
1	934994	935245	2	2	0	1	0	65
1	935168	935245	2	2	1	10	0	96
1	936109	943573	1	1	0	1	0	55
1	943660	948802	1	1	0	1	0	44
1	948957	949363	1	1	1	715	2	109
1	949150	949363	1	1	0	1	0	74
1	949409	949530	1	1	0	1	0	45
1	949442	949678	2	2	0	2	0	79
1	949538	949597	2	2	0	0	2	110
1	949574	949597	2	2	0	1	0	112
1	949602	949862	2	4	0	1	0	43
1	957843	970656	1	1	1	1	0	48
1	984832	984945	1	1	1	1	0	102
1	985176	985282	1	1	1	1	0	13
1	986218	986632	1	1	1	2	0	58
1	986750	986832	1	1	1	2	0	86
1	987026	987107	1	1	1	2	0	78
1	987196	989132	1	1	1	2	0	88
1	989358	989827	1	1	1	2	0	84
1	989932	990203	1	1	1	2	0	104
1	993907	995656	1	1	0	1	0	20
1	995774	1001209	1	1	0	2	0	117
1	1018368	1019294	2	2	0	2	0	110
1	1018368	1019732	2	2	1	3	0	31
1	1019452	1019732	2	2	0	1	0	31
1	1019467	1019732	2	2	0	1	0	31
1	1019764	1019860	2	2	1	5	0	26
1	1019887	1021257	2	2	1	3	0	26
1	1021393	1022518	2	2	1	1	0	5
1	1022585	1022881	2	2	1	2	0	32
1	1025809	1026851	2	2	1	1	0	64
1	1026946	1027370	2	2	1	2	0	94
1	1027484	1051439	2	2	1	1	0	32
1	1153069	1153837	2	2	1	14	0	137
1	1154014	1154148	2	2	1	19	0	131
1	1154308	1158623	2	2	1	27	0	114
1	1158738	1159211	2	2	1	20	0	94
1	1159349	1163847	2	2	1	13	0	130
1	1164327	1167271	2	2	1	1	0	49
1	1178533	1178823	2	2	1	1	0	58
1	1178933	1179333	2	2	1	1	0	96
1	1179486	1179570	2	2	1	1	0	83
1	1190868	1191424	2	2	1	12	0	81
1	1191506	1192371	2	2	1	12	0	81
1	1192511	1192587	2	2	1	12	0	103
1	1192691	1197549	2	2	0	1	0	19
1	1192691	1197648	2	2	0	3	0	68
1	1192691	1198725	2	2	1	13	0	41
1	1192691	1208232	2	2	0	1	0	66
1	1197771	1198725	2	2	0	2	0	41
1	1198767	1201477	2	2	0	1	0	41
1	1198767	1203241	2	2	1	12	0	41
1	1201621	1203241	2	2	0	1	0	45
1	1203373	1208878	2	2	0	3	0	56
1	1203373	1209045	2	2	1	4	0	115
1	1230009	1230097	2	2	1	1	0	99
1	1230197	1230826	2	2	1	1	0	99
1	1230935	1231115	2	2	1	1	0	36
1	1233314	1233392	2	2	1	1	0	14
1	1236073	1237367	2	2	1	2	0	59
1	1237427	1238301	2	2	1	2	0	54
1	1238356	1238541	2	2	1	2	0	54
1	1238662	1239465	2	2	1	1	0	39
1	1239524	1243148	2	2	1	1	0	17
1	1244101	1244294	1	1	1	5	0	58
1	1244353	1244465	1	1	1	5	0	108
1	1244654	1244833	1	1	1	6	0	147
1	1244984	1245060	1	1	1	4	0	95
1	1245232	1246013	1	1	1	4	0	55
1	1246069	1246288	1	1	1	5	0	56
1	1246452	1246709	1	1	1	5	0	145
1	1247305	1247397	2	2	1	9	0	125
1	1247528	1247605	2	2	1	8	0	124
1	1247749	1247819	2	2	1	9	0	62
1	1247882	1247972	2	2	1	7	0	62
1	1248081	1248166	2	2	1	7	0	87
1	1248330	1248414	2	2	1	8	0	90
1	1248505	1248888	2	2	1	5	0	84
1	1248973	1249111	2	2	1	6	0	85
1	1249302	1249680	2	2	1	5	0	65
1	1249746	1250203	2	2	1	6	0	66
1	1250343	1250783	2	2	1	9	0	35
1	1250343	1250899	2	2	0	1	0	12
1	1250819	1250899	2	2	1	9	0	35
1	1250999	1254675	2	2	1	9	0	99
1	1254905	1255835	2	2	1	8	0	74
1	1255910	1256375	2	2	1	7	0	74
1	1256474	1259960	2	2	1	4	0	37
1	1260483	1262620	1	1	0	3	0	102
1	1262413	1262620	1	1	1	1	0	97
1	1274034	1274741	2	2	1	2	0	78
1	1274820	1274961	2	2	1	2	0	68
1	1275030	1275115	2	2	1	2	0	68
1	1275193	1275417	2	2	1	2	0	77
1	1275884	1277046	2	2	1	2	0	83
1	1277186	1277432	2	2	1	1	0	53
1	1309283	1309379	2	2	1	117	0	149
1	1309443	1309490	2	2	0	1	0	63
1	1309621	1310084	2	2	0	1	0	50
1	1309826	1310084	2	2	1	114	0	88
1	1310171	1310376	2	2	1	16	0	86
1	1310171	1310454	2	2	1	1	0	86
1	1310171	1310533	2	2	1	26	0	86
1	1310171	1310638	2	2	0	1	0	65
1	1310171	1322614	2	2	0	1	0	78
1	1325752	1325838	2	2	1	1	0	107
1	1325944	1326145	2	2	1	1	0	14
1	1328184	1328775	2	2	1	8	0	66
1	1328841	1330773	2	2	1	4	0	65
1	1328841	1333612	2	2	0	1	0	65
1	1330895	1333612	2	2	1	5	0	110
1	1333723	1333976	2	2	1	4	0	75
1	1334052	1334398	2	2	1	5	0	75
1	1335070	1335537	1	1	1	1	0	84
1	1335684	1335984	1	1	1	2	0	88
1	1337631	1341188	2	2	0	1	0	21
1	1337637	1337841	2	2	0	3	0	120
1	1337637	1341188	2	2	1	94	0	78
1	1337982	1341188	2	2	0	4	0	78
1	1341267	1342288	2	2	1	88	0	79
1	1341267	1342510	2	2	0	2	0	78
1	1342400	1342510	2	2	1	70	0	111
1	1371202	1372306	1	1	1	5	0	122
1	1372865	1374460	1	1	1	2	0	44
1	1447854	1451391	1	1	1	5	0	77
1	1451469	1452690	1	1	1	3	0	77
1	1452793	1453095	1	1	1	2	0	60
1	1453156	1454300	1	1	1	4	0	60
1	1454371	1455520	1	1	1	8	0	70
1	1455687	1455927	1	1	1	10	0	70
1	1455998	1458123	1	1	1	9	0	70
1	1458280	1458890	1	1	1	5	0	57
1	1458948	1459218	1	1	1	7	0	57
1	1459345	1459652	1	1	1	3	0	75
1	1459778	1460619	1	1	1	3	0	52
1	1460672	1461840	1	1	1	3	0	52
1	1461912	1463074	1	1	1	5	0	71
1	1463243	1464602	1	1	1	4	0	77
1	1464712	1469305	1	1	1	1	0	66
1	1477548	1479248	2	2	1	89	0	119
1	1479368	1480242	2	2	1	86	0	119
1	1479368	1499984	2	2	0	1	0	84
1	1480383	1500152	2	2	1	53	0	138
1	1500297	1509857	2	2	1	53	0	133
1	1551481	1551887	1	1	1	2	0	37
1	1551995	1552454	1	1	0	3	0	107
1	1551995	1552457	1	1	0	2	0	110
1	1551995	1558810	1	1	1	1	0	43
1	1558863	1559153	1	1	1	1	0	32
1	1559326	1560174	1	1	1	1	0	20
1	1563210	1563398	1	1	1	1	0	26
1	1564692	1564764	1	1	1	1	0	71
1	1571844	1572043	2	2	1	1	0	63
1	1572161	1572258	2	2	1	2	0	53
1	1572367	1572442	2	2	1	1	0	12
1	1572565	1572769	2	2	1	1	0	31
1	1572876	1573123	2	2	1	1	0	106
1	1573246	1573861	2	2	1	2	0	46
1	1573953	1575637	2	2	1	1	0	81
1	1575814	1576408	2	2	1	1	1	66
1	1576475	1577022	2	2	1	1	0	30
1	1577182	1577266	2	2	1	0	2	96
1	1577363	1577707	2	2	0	0	1	14
1	1577363	1577746	2	2	1	0	1	70
1	1586939	1588705	2	2	1	1	0	90
1	1586939	1588824	2	2	1	1	0	116
1	1588949	1590374	2	2	1	1	0	18
1	1607030	1607502	2	2	1	0	1	33
1	1607639	1607816	2	2	1	0	2	94
1	1608286	1623887	2	2	1	0	1	88
1	1637172	1638847	2	2	1	1	0	61
1	1639024	1639618	2	2	1	1	1	46
1	1639685	1647784	2	2	0	0	1	66
1	1640392	1640476	2	2	1	0	2	96
1	1640573	1640917	2	2	0	0	1	14
1	1640573	1640956	2	2	1	0	1	70
1	1643840	1647784	2	2	1	0	1	77
1	1647918	1650766	2	2	1	2	0	18
1	1650895	1653034	2	2	1	4	0	60
1	1653151	1654146	2	2	1	2	0	48
1	1661120	1666128	2	2	0	1	0	39
1	1666275	1669759	2	2	1	1	0	19
1	1669888	1670360	2	2	1	0	1	33
1	1670497	1670674	2	2	1	0	2	94
1	1671144	1677162	2	2	1	0	1	88
1	1684500	1685005	2	2	1	6	0	83
1	1685089	1685489	2	2	1	7	0	83
1	1685648	1685722	2	2	1	6	0	100
1	1685823	1685982	2	2	1	5	0	93
1	1686138	1686812	2	2	1	3	0	103
1	1686916	1687696	2	2	1	4	0	86
1	1687783	1687941	2	2	1	3	0	86
1	1688048	1688619	2	4	1	2	0	69
1	1688750	1693390	2	2	1	1	0	52
1	1693475	1696666	2	2	1	3	0	84
1	1696886	1709727	2	2	1	1	0	90
1	1718493	1718760	2	2	1	24	0	116
1	1718493	1718764	2	2	0	2	0	83
