HA_vRNA	244	293	0	0	0	20	0	111
HA_vRNA	287	1638	0	0	0	16	0	129
HA_vRNA	445	1510	1	1	0	2	0	86
HA_vRNA	562	1268	2	2	0	1	0	31
HA_vRNA	565	1052	1	1	0	1	0	67
HA_vRNA	644	749	0	0	0	3	0	125
HA_vRNA	800	895	1	1	0	1	0	22
HA_vRNA	874	1118	2	2	0	0	1	13
HA_vRNA	910	940	2	2	0	0	1	63
HA_vRNA	1053	1179	2	2	0	1	0	27
M_vRNA	258	286	1	3	0	1	0	103
M_vRNA	276	888	1	1	0	1	0	63
M_vRNA	280	976	2	2	0	1	0	54
M_vRNA	289	564	2	2	0	4	0	87
M_vRNA	289	794	2	2	0	4	0	120
M_vRNA	289	882	2	2	0	1166	5	146
M_vRNA	289	976	2	2	0	2483	21	64
M_vRNA	289	984	2	2	0	4	0	42
M_vRNA	289	1016	2	2	0	399	9	21
M_vRNA	326	373	2	4	0	1	0	34
M_vRNA	374	514	2	4	0	2	0	101
M_vRNA	383	591	2	2	0	1	0	38
M_vRNA	480	553	1	1	0	3	0	57
M_vRNA	497	553	1	1	0	1	0	105
M_vRNA	500	535	1	1	0	1	0	67
M_vRNA	515	558	2	4	0	1	0	49
M_vRNA	554	593	1	1	0	1	0	12
M_vRNA	714	1016	2	2	0	1	0	12
M_vRNA	727	753	1	1	0	1	0	69
M_vRNA	738	765	2	2	0	2	0	103
M_vRNA	738	816	2	2	0	1	0	40
M_vRNA	951	984	2	2	0	1	0	14
NA_vRNA	183	259	2	2	0	0	1	12
NA_vRNA	206	1155	2	2	0	3	0	125
NA_vRNA	270	1151	2	2	0	1	0	19
NA_vRNA	282	1068	2	2	0	1	0	58
NA_vRNA	334	1202	1	1	0	0	1	62
NA_vRNA	344	1212	1	1	0	0	1	72
NA_vRNA	427	699	2	2	0	1	0	125
NA_vRNA	427	894	2	2	0	1	0	123
NA_vRNA	491	1025	1	1	0	1	0	95
NA_vRNA	593	624	1	1	0	1	0	132
NA_vRNA	637	755	2	2	0	0	1	14
NA_vRNA	717	786	1	5	0	1	0	61
NA_vRNA	804	1340	0	0	0	5	0	68
NA_vRNA	996	1046	1	1	0	1	0	120
NA_vRNA	1171	1222	0	0	0	6	0	59
NP_vRNA	144	974	2	2	0	1	0	79
NP_vRNA	144	1270	2	2	0	2	0	74
NP_vRNA	172	1212	2	2	0	11	0	134
NP_vRNA	184	1223	2	2	0	23	1	129
NP_vRNA	196	292	1	1	0	2	0	147
NP_vRNA	196	366	1	1	0	1	0	59
NP_vRNA	204	1404	1	1	0	104	0	149
NP_vRNA	211	1237	1	1	0	2	0	124
NP_vRNA	211	1453	1	1	0	1	0	97
NP_vRNA	219	965	2	2	0	1	0	108
NP_vRNA	250	1438	1	1	0	1	0	71
NP_vRNA	254	1438	1	1	0	1	0	127
NP_vRNA	256	717	2	2	0	1	0	12
NP_vRNA	293	1341	1	1	0	2	0	58
NP_vRNA	293	1404	1	1	0	1	0	22
NP_vRNA	334	1199	1	1	0	0	1	14
NP_vRNA	336	1382	1	1	0	2	0	63
NP_vRNA	373	855	2	2	0	2	0	127
NP_vRNA	388	1237	1	1	0	1	0	65
NP_vRNA	411	1120	1	1	0	1	0	46
NP_vRNA	434	996	2	2	0	1	0	46
NP_vRNA	442	578	1	1	0	1	0	83
NP_vRNA	503	1223	2	2	0	1	0	94
NP_vRNA	549	979	1	1	0	0	1	91
