1	14830	14929	2	2	0	0	1	42
1	16766	16857	2	2	1	1	0	11
1	17056	17232	2	2	1	1	0	18
1	17369	17605	2	2	1	1	0	105
1	17743	17914	2	2	1	0	1	36
1	18062	18267	2	2	1	0	1	69
1	18370	18500	2	2	0	0	1	54
1	18555	18912	2	2	0	0	1	54
1	24440	24737	2	2	0	0	1	77
1	24892	29320	2	2	1	0	1	18
1	322229	324287	1	1	0	0	1	37
1	324346	324438	1	1	1	0	1	58
1	567588	567960	2	2	0	0	1	24
1	703994	704876	2	2	1	1	0	10
1	705093	708355	2	2	1	2	0	90
1	708488	709550	2	2	1	1	0	72
1	787491	788050	1	1	1	1	0	68
1	878758	879077	1	1	1	1	0	111
1	879189	879287	1	1	1	1	0	71
1	880181	880421	2	2	0	2	0	30
1	880181	880436	2	2	1	9	0	81
1	880527	880897	2	2	1	15	0	108
1	881034	881552	2	2	1	26	0	115
1	881034	881781	2	2	0	1	0	96
1	881667	881781	2	2	1	29	0	114
1	881926	883510	2	2	1	26	0	102
1	883613	883869	2	2	1	19	0	102
1	883972	886506	2	2	0	1	0	102
1	883984	886506	2	2	1	20	0	112
1	886619	887379	2	2	1	14	0	112
1	887520	887791	2	2	1	12	0	112
1	887981	888554	2	2	1	17	0	115
1	888669	889161	2	2	1	22	0	111
1	889273	889383	2	2	1	23	0	79
1	889463	889843	2	2	0	1	0	60
1	889463	891302	2	2	1	23	0	79
1	889904	891302	2	2	0	1	0	21
1	891394	891474	2	2	1	24	0	91
1	891596	892273	2	2	1	29	0	121
1	892406	892478	2	2	1	22	0	126
1	892654	894308	2	2	1	7	0	61
1	894462	894594	2	2	1	5	0	42
1	897852	898083	1	1	1	1	0	72
1	898298	898411	1	1	0	1	0	29
1	898298	898488	1	1	1	1	0	40
1	898634	898716	1	1	1	1	0	25
1	899911	900342	1	1	1	1	0	16
1	934994	935071	2	2	1	1	0	66
1	935168	935245	2	2	1	1	0	68
1	948957	949363	1	1	1	27	0	100
1	955754	957580	1	1	1	2	0	111
1	957843	970656	1	1	1	2	0	48
1	970705	976044	1	1	1	1	0	48
1	976778	976857	1	1	1	1	0	62
1	977083	977335	1	1	1	1	0	101
1	977543	978618	1	1	1	2	0	75
1	977543	978710	1	1	0	1	0	80
1	978838	978917	1	1	1	5	0	92
1	979113	979202	1	1	1	3	0	101
1	979404	979488	1	1	1	2	0	133
1	980658	980738	1	1	1	1	0	19
1	980904	981112	1	1	1	3	0	109
1	981257	981343	1	1	1	3	0	54
1	981469	981539	1	1	1	2	0	106
1	981646	981776	1	1	1	1	0	71
1	982116	982199	1	1	1	2	0	106
1	982338	982706	1	1	1	3	0	88
1	982835	982952	1	1	1	4	0	115
1	983068	983155	1	1	1	3	0	102
1	983276	983391	1	1	1	2	0	39
