"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
18.1258,73.382,-138.59,85.2263
19.682,118.431,-10.8805,94.8792
-4.91916,40.9396,5.89957,82.7309
27.2767,81.5011,-4.40182,66.4879
9.96431,80.8092,15.5449,91.4781
55.7462,201.521,65.0433,129.011
47.1908,85.8394,-65.7671,63.1036
29.0052,69.0686,-7.84917,105.685
33.9332,65.8154,-168.661,63.2654
13.2081,52.6117,16.0035,96.1484
12.4198,53.3133,-134.873,62.0353
30.7755,36.5389,-1.07492,67.2228
42.8755,70.9882,-61.2102,80.0112
21.9747,82.0672,-66.1635,59.2069
29.2454,94.6945,-78.5927,145.948
47.5204,119.681,94.0156,178.653
24.8848,73.8229,97.4971,94.9107
12.4024,97.0787,-40.1055,63.9685
13.2109,78.9219,14.5254,89.7541
31.8729,68.3031,105.378,30.4894
19.8806,115.555,-23.6446,133.657
1.66094,226.232,10.4156,46.6466
4.64908,85.5251,10.1609,91.8555
112.739,271.073,-75.8112,49.5278
43.702,79.6769,0.0596548,103.817
14.9274,57.6507,-0.729291,63.3294
0.695582,58.4799,-83.1245,86.9827
48.7853,109.111,-127.719,68.5466
40.588,57.3955,-103.7,42.0251
18.8602,98.0196,28.4927,64.4756
24.6669,77.9779,-82.3922,94.7763
30.0768,91.4931,18.0049,114.429
16.6822,75.1452,-98.8155,44.8156
32.8262,87.2847,56.6796,82.8074
23.7878,75.9008,26.3349,101.172
68.5418,109.173,131.286,185.48
75.5929,174.535,103.918,217.654
33.3656,45.6594,-71.9418,89.8172
17.7886,79.9914,2.99778,86.1821
63.5665,136.466,5553.73,83.7503
55.3307,63.0087,48.117,83.8761
20.176,49.1036,-54.2172,64.3283
14.6919,35.9649,-14.7062,52.9755
13.6071,57.0766,-50.6114,51.8095
28.0716,56.056,-84.9891,32.9319
52.9626,117.806,-29.2354,115.692
56.0383,81.4382,-139.286,102.644
18.3364,119.181,94.4894,110.51
46.0442,45.468,-39.3806,68.7729
16.1987,132.851,-91.0498,104.621
29.1517,142.88,78.3286,95.4929
24.6026,89.4835,14.7405,65.4019
41.7176,91.4303,-20.7426,105.189
41.4886,144.56,86.3887,148.897
30.4443,149.598,-45.4003,61.4258
-0.753936,66.6446,-19.8232,102.023
47.4998,71.9332,19.6606,101.821
15.0226,36.22,-105.211,22.3246
19.6441,40.2381,-117.19,38.237
14.1158,88.981,-136.516,62.2305
29.1122,126.113,-19.9654,166.826
27.8316,71.5552,-99.987,114.377
24.9984,80.8092,-33.6752,118.802
25.8905,106.606,40.5657,135.304
16.684,86.1536,27.9908,148.059
94.444,104.977,2.41522,91.295
56.4935,71.2402,-21.8934,106.85
44.217,61.4778,-14.9716,64.8504
20.0432,78.0409,-152.559,48.658
23.1088,44.0648,1.52869,60.9939
54.5985,143.502,175.437,153.052
38.0903,125.989,55.1045,112.61
61.8035,140.016,-86.3455,51.2651
4.09733,60.0745,-11.3469,55.8111
-9.82712,35.3272,-92.1012,38.2362
-4.92212,23.5928,-51.9945,60.1546
51.6649,83.7021,37.6874,83.3568
22.5594,67.3463,-68.507,0.325139
86.779,129.296,114.445,118.234
19.262,62.7536,-64.2244,44.1763
68.848,105.666,-72.93,61.4332
54.0686,104.915,-67.1728,53.6664
14.5752,184.677,-22.4307,102.459
7.216,93.0627,21.3509,86.5285
26.2428,82.5703,-46.1066,90.0712
19.3731,134.534,-121.467,80.5165
35.95,64.731,-28.6788,88.7101
-1.62224,62.2433,46.1538,59.9934
34.4057,94.1925,25.8766,65.5404
42.0888,62.8811,82.8723,76.119
29.9362,51.91,-49.6849,50.9358
36.6569,64.2845,-19.1628,95.3723
54.8726,67.6015,-20.2914,67.8136
29.7806,44.4475,21.5313,56.0456
41.8708,136.092,75.2265,112.516
24.6356,41.8963,-11.3476,61.7426
15.9629,90.4884,-24.4757,112.562
16.9648,55.6733,51.0315,92.5176
35.2077,61.8606,-63.8321,37.2997
29.3003,52.0376,31.9924,66.8189
18.7172,67.0274,65.2717,86.448
28.0407,87.2219,-122.414,48.5329
14.0567,134.472,14.309,80.9627
35.108,89.6091,-13.9776,72.7158
33.2508,43.8097,-42.6347,53.8811
31.1402,105.729,-10.7692,63.216
19.2735,108.985,48.9173,97.6695
36.3891,111.864,-19.7753,112.961
78.2154,194.185,-62.3656,106.019
63.2875,133.848,-142.413,102.729
25.9921,157.922,89.4212,136.182
28.2239,60.521,75.8614,58.6108
33.4509,130.419,175.885,135.116
44.9999,112.865,4.17994,130.033
10.3036,67.2825,16.4345,47.6906
37.3257,79.1106,60.5249,118.445
31.5093,95.071,-24.3839,137.832
24.8025,86.2164,-13.9451,85.7925
81.242,147.484,-46.7258,99.1387
30.9774,179.299,29.0061,129.996
5.15468,84.708,45.4583,60.015
18.4976,99.462,-5.87016,110.848
33.6332,109.549,-99.1243,66.1672
53.7315,46.361,-50.8083,72.8616
25.749,156.246,26.4053,84.0832
70.8614,141.448,65.006,179.764
27.026,90.3628,41.7682,106.514
17.6042,145.182,39.988,149.267
13.4465,108.109,-74.2049,45.3215
53.5272,124.865,-75.794,65.1304
17.1752,95.7613,-88.7727,50.8871
49.5558,88.2272,47.0742,92.4936
96.0963,182.762,87.2466,116.678
24.3931,82.3816,-57.1356,82.5939
45.7744,94.8828,-11.5879,110.929
25.9914,66.0705,2.2679,75.4032
21.9362,94.4435,-154.823,69.563
1.69047,80.5576,-1.48673,85.9543
39.4356,79.9285,135.381,109.209
70.2766,151.96,75.7514,208.75
63.6146,67.9204,-45.6362,90.4221
32.1698,125.552,26.1682,64.4515
-3.1268,59.0539,-32.4753,89.7324
34.1069,41.7688,14.6081,62.2286
28.0036,133.848,20.371,89.1741
12.9505,123.554,-77.0808,88.2585
34.3592,103.662,-44.4953,76.7945
431.364,254.865,-53.1666,79.677
3.70824,27.738,-77.7317,44.2852
16.8109,68.4307,-10.4894,36.6002
43.5436,82.0672,-15.5447,72.7258
91.6416,70.0892,22.8196,74.1151
39.7807,169.519,26.8627,107.375
23.0369,104.288,-68.2106,87.2348
28.8864,136.217,-64.5538,94.5427
21.9535,82.7589,7.74671,134.589
43.8714,132.227,41.1083,139.772
68.8462,78.2296,29.9078,133.652
41.1177,95.2593,85.8186,135.333
19.0757,80.4318,90.1673,113.557
26.6004,52.5479,0.752714,50.3379
35.7086,110.362,8.71719,85.1032
-4.95079,118.868,38.7168,114.878
43.4326,68.048,-128.253,60.7136
6.89559,19.8303,-64.4449,36.9457
13.048,87.7874,81.0483,77.4249
16.3484,166.669,32.1849,81.9007
73.3153,114.867,-29.0663,105.036
16.2307,75.586,-84.9317,70.6386
9.51046,95.0083,-29.1395,123.651
30.5481,55.482,-14.3854,92.4906
22.6966,65.5602,-32.821,125.048
12.0396,94.2552,48.4239,98.196
15.0009,71.0512,-42.3822,67.3332
67.2455,108.485,30.2215,161.447
31.5362,75.7119,23.5864,116.588
42.5482,112.302,-46.2029,116.375
506.662,134.846,-36.5342,97.5876
16.0333,101.343,77.651,129.086
36.4599,50.8895,-25.3584,62.4883
32.7399,138.335,60.3279,80.2185
43.3344,39.2176,-65.9511,35.103
80.1425,223.042,164.077,161.424
184.996,181.278,93.102,154.362
23.873,94.7573,-30.8027,134.305
51.4206,77.9779,-42.3864,73.9824
42.8331,49.6776,106.322,84.7128
36.728,56.8852,124.969,87.4794
9.75374,75.0193,43.2422,66.1963
17.7414,104.414,58.7717,158.361
14.2149,71.365,-47.1099,75.5546
37.8204,194.247,130.79,130.422
62.1835,152.768,41.5154,81.171
63.6313,73.445,-7.60173,94.5715
27.956,107.357,-41.7969,45.7722
41.5103,23.529,-117.893,61.2793
26.5105,41.6412,13.109,29.9057
2.55931,14.7927,-120.982,32.0061
45.1815,41.0672,28.6536,73.3357
36.6242,92.8116,-10.9077,92.9242
2.33165,41.3223,-176.232,39.0485
25.9164,94.1925,-132.691,83.7414
32.5114,104.602,-61.9487,56.9239
17.9684,79.9285,-146.719,66.2078
39.883,85.2108,-18.734,59.4957
9.44531,41.5136,-50.6611,39.62
70.7772,63.4552,21.1483,135.125
0.863541,48.7847,10.1739,86.5729
39.2995,101.406,165.765,124.322
28.0483,57.5231,-55.2868,84.2033
23.7427,197.392,99.4544,130.52
12.4099,60.2021,-69.354,105.733
21.6033,89.9232,-6.7093,94.3897
40.4383,105.04,37.4963,101.259
56.4736,128.485,34.958,127.315
49.9501,87.8502,124.357,73.0261
8.23876,129.234,22.0104,118.919
16.964,58.2885,31.74,86.5283
35.3831,94.4435,-148.39,72.5757
117.055,81.3124,202.154,152.817
25.7847,99.6501,-52.5934,98.3716
15.2553,78.1667,29.3352,57.3209
22.1802,84.1422,-143.389,30.2811
16.2465,76.845,-51.9557,87.1461
28.9498,96.7651,62.0009,105.753
31.013,92.5604,11.121,107.775
22.3558,64.9223,14.709,71.6313
7.80829,63.0725,-100.336,63.3102
4.43654,70.4082,21.7807,109.386
23.5708,53.3771,-14.7171,76.5938
54.3922,259.805,38.6074,90.7588
21.2132,130.294,-48.3159,40.3659
39.739,141.262,77.0487,130.273
1071.29,68.941,40.3268,66.5672
19.8506,70.7271,-103.557,76.1366
20.0877,49.6776,7.6402,31.5382
26.2819,70.0892,163.661,79.6502
20.1206,84.5194,41.6783,113.075
12.3406,50.5706,-65.8432,46.5028
-0.482026,97.3297,116.043,42.1055
19.3756,113.741,4.73957,25.4691
18.4824,39.7916,-40.7091,63.8569
40.0121,105.541,-21.8034,81.6669
42.4519,125.489,122.001,139.242
10.2118,55.9285,5.99424,70.0593
21.7259,91.3675,26.2375,129.452
48.1134,97.4551,-111.876,100.594
21.7986,79.614,54.9727,109.197
12.1945,48.9122,-29.6901,56.6519
21.5761,80.0544,4.24504,133.916
88.0089,182.947,153.957,160.965
62.248,71.8072,-49.1223,37.9388
6.0613,68.7497,-41.9901,93.1382
7.36407,98.8976,-140.435,106.583
42.8656,81.2495,-7.4798,68.9332
7.13696,105.541,15.7802,77.0571
20.081,55.7371,5.26072,117.481
44.9138,153.948,-71.6886,176.12
36.9719,186.963,85.1844,188.181
12.2784,72.3742,26.6717,53.4066
18.4493,66.5808,-47.3931,79.7051
36.3105,118.181,-71.7721,115.606
88.4442,168.28,86.0882,166.41
8.61513,41.8325,-86.6807,40.5922
14.1661,133.911,-104.071,105.314
33.3115,92.7488,-15.6056,101.92
13.6856,114.429,76.6817,122.2
34.5291,86.0908,29.2966,94.4352
241.083,46.4247,35.9925,72.1024
17.6053,33.1588,-23.6043,51.7815
37.5591,107.545,56.5925,92.5095
25.1093,74.3896,37.7148,112.565
47.6453,129.296,-5.3084,122.165
29.5561,57.3317,3.92737,68.8193
24.8332,73.9488,22.5755,82.3864
32.4081,51.336,-49.0725,104.914
23.963,143.191,16.5334,130.383
23.6429,96.5141,50.4024,129.439
23.9499,87.2847,-84.0245,34.4794
30.2556,137.774,13.3538,118.901
136.387,29.6512,3.26715,63.6529
2.59224,72.4372,78.1932,77.0207
104.371,140.39,-28.4323,92.0418
0.655364,40.8121,-60.7555,48.8627
35.5009,66.1981,22.9942,77.745
20.9087,59.628,-108.205,31.6015
53.9595,172.183,74.7368,102.319
43.1619,283.836,603.89,109.047
30.7839,125.989,18.5537,139.323
35.6408,88.9182,47.0155,68.2934
14.914,120.618,-8.83059,107.413
38.083,130.668,18.4468,76.9065
47.253,106.982,70.2761,92.7138
17.5701,63.4552,-17.9022,73.9432
13.1416,84.9594,-62.3743,79.1969
25.7445,95.1338,107.645,78.4951
52.3857,99.462,-53.5309,82.3979
29.4858,155.687,32.8534,113.145
12.8389,154.631,7.86038,76.3238
22.1309,60.4572,-3.35591,60.1033
24.6412,185.975,66.9422,164.571
14.6228,59.5004,1.30937,78.9138
25.9092,68.7497,64.3014,72.3659
29.371,116.555,57.3096,168.505
38.162,93.251,20.1167,98.5568
12.541,77.3486,-144.414,78.9966
53.7397,69.8979,109.913,102.388
102.704,169.705,85.3449,92.4617
17.5105,76.908,27.0355,86.6607
29.0404,93.502,40.621,150.468
23.7595,115.868,73.1761,110.404
31.9153,123.679,-29.235,129.246
22.0347,102.032,13.6189,76.8808
43.8779,83.3877,-6.02884,72.102
448.479,116.931,77.1231,130.319
59.4687,167.97,212.184,159.752
35.3033,80.9979,-4.06948,63.1868
10.5119,69.1962,-34.4167,30.6389
34.9004,112.365,61.7686,107.952
5.85923,84.5194,-46.7622,66.9139
13.8012,70.9823,-156.946,42.4197
16.8206,63.7742,-0.995522,59.8643
26.0248,124.116,54.1833,169.066
40.094,104.664,-20.065,115.172
33.7641,72.8151,7.31157,75.9702
23.6854,111.614,-43.4176,82.1219
33.247,202.137,96.043,139.509
19.4119,111.176,84.1413,82.2881
8.82964,76.845,-15.7694,71.5189
46.3695,65.4327,-20.4043,87.4119
16.4132,69.0686,-22.914,86.8726
0.256427,37.6231,12.5888,44.5164
12.2304,48.7209,-70.9885,10.059
27.4656,84.3308,8.00048,136.78
11.5407,74.1377,-50.4259,38.0176
16.1678,101.217,-111.895,89.8015
35.3207,28.5032,-42.4709,61.2536
34.3763,91.3675,-76.3055,56.6347
17.9521,49.3587,-13.0462,61.9275
11.6054,61.0951,45.9262,0.401816
59.6714,158.543,81.9056,137.23
18.5339,64.9861,-90.5395,52.0512
10.4174,52.8668,55.8603,77.6479
46.1789,85.9022,53.2247,126.846
-8.84665,97.0787,-102.904,49.5505
42.4585,99.023,28.8322,71.5596
16.5689,57.0766,-42.7806,45.2306
21.9092,85.7137,-42.9371,78.6583
56.0562,88.6041,177.913,161.525
21.1732,34.3705,24.6524,75.2298
61.9319,71.6812,41.9935,139.173
31.1295,79.1106,36.1617,125.259
41.7932,91.9954,7.97061,102.88
44.5873,117.493,21.3733,96.7446
14.4357,85.7137,-94.9294,63.1948
35.3079,53.5684,-4.72983,74.8547
18.9264,61.0951,3.86821,38.8633
3.75021,57.5231,-119.66,21.3682
20.6211,83.4506,36.2859,69.6413
18.0927,97.2669,-22.0699,88.9032
48.6278,52.9306,8.06593,73.8639
19.6771,109.486,-9.47733,95.4232
10.4135,90.1116,174.239,138.926
21.7411,57.7144,58.9904,48.6461
27.2513,88.4156,13.561,75.3944
60.1789,115.743,14.1243,123.567
19.7313,25.5697,-94.3057,46.7962
38.3335,89.986,-22.7307,79.4977
24.566,60.9675,96.9589,105.988
65.8918,79.2365,124.167,71.6718
17.7356,77.5374,-14.281,98.1561
29.7043,47.5728,27.2402,70.6133
-1.03972,41.4499,-62.7213,52.5334
24.8791,43.0444,-36.8627,71.1994
-19.9827,63.7742,-126.422,78.6107
48.5848,119.681,-23.9643,109.077
35.5606,99.7128,1939.33,119.812
-2.61572,100.967,-50.3317,44.3985
11.7534,54.3338,-87.6702,69.151
57.3533,168.9,-50.0362,139.137
25.6889,99.462,23.9101,72.5055
24.5638,60.9675,-117.493,118.398
68.0334,85.7765,-24.3963,79.9033
48.684,81.7527,10.2105,146.756
15.137,50.5068,-9.52544,58.2882
25.8741,127.674,-64.2252,88.4403
36.3803,112.991,-13.6226,101.763
12.0057,123.241,-43.7165,95.8849
18.7557,65.4327,-93.788,94.3416
30.372,99.0858,81.2194,57.2841
28.4991,184.677,71.5374,161.92
9.02973,66.836,26.6876,49.2873
33.0706,135.469,23.0271,116.509
-3.01634,33.3501,-51.7205,60.2793
62.2133,69.26,81.658,131.941
18.2224,148.914,48.8835,98.8323
25.6026,101.907,-17.7944,124.689
23.0535,74.4526,-46.7281,30.6202
45.0681,104.664,-29.4932,98.1007
36.5892,93.251,-68.8154,78.5555
55.2177,200.289,92.0515,199.901
4.58352,88.29,-122.142,68.7179
34.7084,188.754,-38.864,141.456
-5.78711,52.6117,-21.6754,53.1879
28.8216,75.8378,20.4501,101.748
25.4498,81.5011,64.1402,68.6409
21.0035,60.3297,-26.9636,45.4067
70.41,77.7891,-50.4978,97.9233
28.1467,100.34,-165.714,55.0215
58.6727,195.419,8.56255,150.799
34.3865,93.1882,102.105,116.365
7.97948,125.676,39.8101,141.643
18.909,56.7577,-23.325,95.5646
26.3355,86.0908,-1.63643,98.0279
23.8415,107.483,-20.0145,70.8615
17.2937,49.4225,-27.6231,68.1457
37.6837,78.9848,71.9845,84.7489
22.3714,91.9954,66.7128,106.41
34.339,122.055,160.236,121.649
31.9662,71.3032,-55.3088,62.7269
31.3201,106.919,8.85468,122.347
1.41958,77.7262,-156.595,116.053
17.5005,44.894,-38.2252,75.6007
27.3155,76.5303,16.7873,110.854
51.8327,153.14,37.0557,70.8036
11.5665,50.2517,54.4556,53.4116
24.3138,90.1116,-7.97584,85.3192
24.1155,118.181,-94.5448,95.1881
44.3645,101.029,101.397,139.768
23.681,96.5769,-124.197,76.524
29.6114,90.7396,30.1454,93.1093
33.8861,133.661,19.6179,74.5884
43.7289,145.182,136.749,100.828
45.4859,47.9555,3.71505,94.2905
28.6837,56.7577,-51.3624,44.0413
28.5596,101.531,-16.353,94.341
23.5907,71.3662,75.5817,98.7268
19.1213,51.336,-20.5291,78.0642
20.0949,61.3503,-5.37391,55.0778
34.3749,71.1772,-100.212,44.6228
32.807,144.125,36042.9,78.8547
24.7383,145.493,30.7297,105.104
10.2798,80.9979,-92.633,86.8475
33.3962,50.1879,21.1232,37.7266
48.1718,109.737,-10.2365,100.186
37.4081,71.3662,7.8125,109.291
15.4674,132.788,-32.2447,100.686
10.116,63.3277,-77.1947,68.5411
16.0795,88.4785,-61.9821,81.3574
16.7084,71.7442,4.60509,96.6678
19.2837,48.0193,-175.687,41.76
52.2766,226.662,128.475,173.652
26.0381,60.0107,-32.4871,94.5627
-1.63097,48.5933,29.9706,66.6902
43.9511,26.2074,-17.8233,57.8794
21.1725,58.5437,10.3543,69.2232
21.8394,85.5251,-93.0272,43.8131
512.133,204.539,-87.9333,73.6572
8.95867,73.9488,-21.0035,87.6057
-0.0827543,107.858,35.0561,100.455
46.1991,116.993,0.411933,142.861
4.05089,124.865,87.791,73.1403
12.9346,95.4475,-14.5783,90.0283
21.3528,51.2084,-62.0783,79.6166
15.4212,78.2296,40.0705,117.988
13.3357,56.5663,63.057,45.4604
37.8356,78.4814,-19.6752,80.0465
22.796,106.606,-113.565,114.005
21.2486,72.7522,-14.1753,36.431
25.9274,110.175,-49.3447,82.515
11.7178,8.16123,-92.2804,85.2712
28.2737,95.3848,-19.6695,59.1628
-5.94991,105.103,33.0928,71.2771
159.076,211.738,-39.163,77.3573
6.42721,26.6538,-115.548,52.4811
58.9329,165.677,109.66,61.0193
27.4994,84.205,-95.4801,108.682
65.4123,130.98,17.7562,124.952
40.7348,29.2685,-130.741,1.37105
10.9373,33.669,-62.2963,13.7948
24.4371,77.5374,-37.6997,89.8797
22.2248,84.0164,69.4982,104.443
59.924,96.8905,-14.4936,121.334
12.9496,56.8852,48.8366,70.1092
18.1772,95.7613,-67.795,103.86
25.8949,82.9476,-30.415,98.3029
-6.02876,41.8325,-98.9872,68.5851
20.2995,95.6985,-66.3364,87.1178
23.1831,72.3742,-29.1389,77.0799
51.3257,87.3476,118.285,96.6974
22.0948,101.217,91.5269,58.0324
22.9913,75.0823,38.7673,98.3912
24.5764,114.367,-63.0324,104.834
35.9287,110.988,-67.1486,133.68
16.8059,96.2632,-64.2176,37.1524
32.313,194.185,-88.0442,85.0589
54.3063,57.9696,-52.6145,106.39
35.8405,67.7928,55.9193,64.3567
18.8305,78.1038,27.6471,73.8653
70.4728,104.414,-63.7395,102.95
13.7265,48.7209,16.4364,87.2319
26.5602,59.3729,10.4371,85.2354
27.0967,35.9012,5.49373,62.1396
39.6337,140.577,52.0762,160.227
264.411,169.271,-98.2153,116.11
50.1862,93.8786,-0.443189,113.746
19.2852,79.6769,77.4144,108.536
51.4697,180.103,-13.4251,105.053
31.2478,109.111,-50.8921,112.115
53.1595,135.967,-35.0182,105.991
-7.18229,41.0672,-71.7342,19.236
46.3348,182.02,54.1608,133.877
14.0099,74.2637,-19.9334,55.7417
36.921,51.91,-72.932,53.8555
33.031,76.1526,-50.8534,78.3078
31.9222,98.8976,-34.3316,85.8789
42.7738,177.382,140.121,170.427
11.4206,33.0312,-48.1278,39.192
2.48724,56.5025,-123.269,40.0138
23.79,74.2637,8.27608,107.011
92.0874,212.845,-5.71762,108.23
31.5051,140.764,279.23,120.043
0.981756,78.1667,98.8769,73.4379
21.502,82.8218,96.3073,99.5569
26.0527,95.071,67.438,111.202
-1.62052,59.1815,-13.6902,76.982
-21.8878,37.1129,-87.6115,38.3206
49.6512,69.8341,-74.7751,69.7142
46.2351,53.7598,-5.06542,96.2572
31.9791,113.679,45.4229,103.899
-3.44165,87.913,-174.007,78.9039
15.9853,80.7463,-147.066,55.3137
61.8712,44.7026,12.166,79.8101
51.4402,129.296,24.3331,96.1527
22.8827,52.9306,-149.262,55.6796
19.4001,137.089,30.4352,95.7651
45.1292,115.305,-9.21468,73.0599
63.0092,80.306,-5.66706,67.5495
28.4261,93.9414,0.0792088,78.749
18.8155,94.7573,67.8917,105.96
28.0383,67.729,-29.482,79.229
-1.68628,63.1363,-5.36921,72.8352
8.92169,53.3133,-88.478,67.3758
67.6917,124.99,-50.185,93.863
20.9229,203.677,-10.4409,109.135
16.1079,72.3742,11.8997,84.2869
196.384,203.307,78.5055,124.644
18.2883,74.3267,30.3762,67.1721
2.84385,54.9717,-21.5289,42.9796
37.0413,40.6207,-135.624,64.8316
